partner_id,month_index,gtv
partner_563,3,27956.43
partner_563,4,34008.98
partner_563,5,35003.47
partner_563,6,42567.9
partner_563,7,40507.82
partner_563,8,43212.1
partner_563,9,44620.92
partner_563,10,36875.33
partner_563,11,39279.42
partner_563,12,49778.44
partner_563,13,55365.11
partner_563,14,55103.54
partner_563,15,54007.22
partner_563,16,60441.01
partner_563,17,62755.31
partner_563,18,73260.36
partner_563,19,76349.26
partner_563,20,70462.8
partner_563,21,77751.49
partner_563,22,84122.5
partner_563,23,89400.14
partner_563,24,104688.02
partner_563,25,93852.83
partner_563,26,110121.77
partner_564,0,14716.23
partner_564,1,12361.36
partner_564,2,15956.4
partner_564,3,16736.38
partner_564,4,11701.87
partner_564,5,16014.53
partner_564,6,16668.3
partner_564,7,16578.75
partner_564,8,13838.84
partner_564,9,16933.8
partner_564,10,15733.19
partner_564,11,16647.59
partner_564,12,15520.74
partner_564,13,16317.5
partner_564,14,17462.13
partner_564,15,15397.87
partner_564,16,16165.14
partner_564,17,17683.02
partner_564,18,15509.15
partner_564,19,13949.61
partner_564,20,16781.21
partner_564,21,17973.99
partner_564,22,17744.35
partner_564,23,16842.42
partner_564,24,12033.89
partner_564,25,14719.13
partner_564,26,14799.66
partner_565,0,29257.37
partner_565,1,23340.55
partner_565,2,32935.95
partner_565,3,26602.27
partner_565,4,26256.35
partner_565,5,31707.55
partner_565,6,32836.5
partner_565,7,32911.57
partner_565,8,29326.93
partner_565,9,34304.46
partner_565,10,30111.73
partner_565,11,31773.97
partner_565,12,35160.25
partner_565,13,33502.27
partner_565,14,41470.4
partner_565,15,36344.73
partner_565,16,38784.91
partner_565,17,37184.99
partner_565,18,46269.57
partner_565,19,40227.25
partner_565,20,49369.67
partner_565,21,50422.59
partner_565,22,44746.67
partner_565,23,48294.48
partner_565,24,47159.9
partner_565,25,53673.94
partner_565,26,51309.32
partner_566,0,6800.91
partner_566,1,5698.54
partner_566,2,6718.3
partner_566,3,7209.41
partner_566,4,6863.11
partner_566,5,7413.89
partner_566,6,6514.23
partner_566,7,6458.73
partner_566,8,6013.26
partner_566,9,6494.97
partner_566,10,8100.49
partner_566,11,6956.18
partner_566,12,6373.26
partner_566,13,6088.53
partner_566,14,5687.5
partner_566,15,6207.5
partner_566,16,7283.6
partner_566,17,6480.56
partner_566,18,6121.0
partner_566,19,6195.46
partner_566,20,7209.32
partner_566,21,6714.64
partner_566,22,6345.05
partner_566,23,6560.88
partner_566,24,8262.95
partner_566,25,7595.29
partner_566,26,7763.86
partner_567,0,3713.4
partner_567,1,4042.09
partner_567,2,4094.89
partner_567,3,3692.61
partner_567,4,3152.28
partner_567,5,3115.01
partner_567,6,3421.34
partner_567,7,3335.3
partner_567,8,3047.22
partner_567,9,2939.77
partner_567,10,2816.91
partner_567,11,2779.86
partner_567,12,2801.62
partner_567,13,2684.15
partner_567,14,2444.43
partner_567,15,2343.73
partner_567,16,2254.88
partner_567,17,2025.52
partner_567,18,1953.55
partner_567,19,2160.73
partner_567,20,1838.09
partner_567,21,2067.08
partner_567,22,1836.65
partner_567,23,1929.13
partner_567,24,1831.71
partner_567,25,1803.32
partner_567,26,1529.74
partner_568,0,11563.63
partner_568,1,10335.48
partner_568,2,10449.79
partner_568,3,11137.73
partner_568,4,11797.49
partner_568,5,13616.45
partner_568,6,15041.06
partner_568,7,8290.57
partner_568,8,8180.36
partner_568,9,8755.48
partner_568,10,9680.81
partner_568,11,8268.14
partner_568,12,8820.86
partner_568,13,8941.01
partner_568,14,8320.26
partner_568,15,7612.14
partner_568,16,10472.48
partner_568,17,13523.21
partner_568,18,13769.85
partner_568,19,9226.3
partner_568,20,9293.68
partner_568,21,8181.16
partner_568,22,7965.15
partner_568,23,8989.88
partner_568,24,8455.47
partner_568,25,9435.67
partner_568,26,9199.03
partner_569,0,50323.87
partner_569,1,42589.8
partner_569,2,46488.44
partner_569,3,45504.13
partner_569,4,66990.86
partner_569,5,80567.22
partner_569,6,69218.87
partner_569,7,46082.19
partner_569,8,45014.79
partner_569,9,45765.47
partner_569,10,47901.05
partner_569,11,46879.29
partner_569,12,44241.57
partner_569,13,49238.85
partner_569,14,52788.63
partner_569,15,50848.4
partner_569,16,65965.56
partner_569,17,63934.93
partner_569,18,82689.47
partner_569,19,52417.66
partner_569,20,45771.07
partner_569,21,47886.8
partner_569,22,46487.67
partner_569,23,45981.09
partner_569,24,49254.55
partner_569,25,44941.52
partner_569,26,49771.77
partner_57,0,116748.51
partner_57,1,101154.93
partner_57,2,99297.93
partner_57,3,81035.96
partner_57,4,93865.25
partner_57,5,98556.84
partner_57,6,78419.37
partner_57,7,92631.59
partner_57,8,86771.22
partner_57,9,78438.52
partner_57,10,88704.44
partner_57,11,62115.26
partner_57,12,80339.89
partner_57,13,87945.98
partner_57,14,84402.56
partner_57,15,74720.55
partner_57,16,67987.62
partner_57,17,63988.91
partner_57,18,64591.54
partner_57,19,68459.42
partner_57,20,58181.14
partner_57,21,66365.99
partner_57,22,72964.57
partner_57,23,58256.31
partner_57,24,49458.07
partner_57,25,48208.14
partner_57,26,58508.86
partner_570,0,49914.77
partner_570,1,48949.33
partner_570,2,53880.04
partner_570,3,55087.97
partner_570,4,65874.4
partner_570,5,59295.42
partner_570,6,69227.42
partner_570,7,63490.4
partner_570,8,77516.45
partner_570,9,83021.49
partner_570,10,87493.02
partner_570,11,95014.2
partner_570,12,89461.2
partner_570,13,102502.08
partner_570,14,111259.62
partner_570,15,89169.72
partner_570,16,99040.45
partner_570,17,94059.46
partner_570,18,128378.87
partner_570,19,103420.31
partner_570,20,105058.88
partner_570,21,119398.64
partner_570,22,116273.44
partner_570,23,151706.08
partner_570,24,138170.23
partner_570,25,135140.85
partner_570,26,169944.7
partner_571,0,7480.06
partner_571,1,7762.8
partner_571,2,7323.22
partner_571,3,7130.85
partner_571,4,8004.16
partner_571,5,8444.3
partner_571,6,6538.78
partner_571,7,5687.95
partner_571,8,6214.85
partner_571,9,6299.51
partner_571,10,5968.15
partner_571,11,6181.77
partner_571,12,6908.16
partner_571,13,4551.76
partner_571,14,5062.89
partner_571,15,5976.64
partner_571,16,4765.76
partner_571,17,5267.79
partner_571,18,5039.73
partner_571,19,5172.4
partner_571,20,5324.64
partner_571,21,4484.31
partner_571,22,3478.16
partner_571,23,3804.95
partner_571,24,4841.26
partner_571,25,3311.96
partner_571,26,3931.62
partner_572,0,7908.23
partner_572,1,9954.76
partner_572,2,9176.65
partner_572,3,8799.55
partner_572,4,8399.14
partner_572,5,7318.17
partner_572,6,9777.8
partner_572,7,8884.86
partner_572,8,7752.21
partner_572,9,9171.37
partner_572,10,9675.24
partner_572,11,8960.27
partner_572,12,9249.83
partner_572,13,9178.63
partner_572,14,8497.49
partner_572,15,9193.38
partner_572,16,9816.03
partner_572,17,10089.82
partner_572,18,9866.79
partner_572,19,8526.47
partner_572,20,9725.5
partner_572,21,9569.38
partner_572,22,8494.82
partner_572,23,8719.21
partner_572,24,9765.26
partner_572,25,10402.78
partner_572,26,7487.21
partner_573,0,49137.21
partner_573,1,45281.96
partner_573,2,46430.18
partner_573,3,40278.73
partner_573,4,40709.8
partner_573,5,34028.12
partner_573,6,31747.12
partner_573,7,45657.09
partner_573,8,35880.13
partner_573,9,35038.05
partner_573,10,32968.97
partner_573,11,29213.01
partner_573,12,29731.48
partner_573,13,29810.06
partner_573,14,27890.41
partner_573,15,25338.31
partner_573,16,27652.78
partner_573,17,25891.83
partner_573,18,25436.35
partner_573,19,25232.81
partner_573,20,22313.46
partner_573,21,21493.08
partner_573,22,24176.31
partner_573,23,18363.29
partner_573,24,15869.77
partner_573,25,19852.45
partner_573,26,16973.16
partner_574,0,16012.23
partner_574,1,14825.92
partner_574,2,21154.85
partner_574,3,15531.67
partner_574,4,19169.6
partner_574,5,16381.58
partner_574,6,21666.9
partner_574,7,20621.73
partner_574,8,24900.1
partner_574,9,23996.59
partner_574,10,28498.8
partner_574,11,25097.74
partner_574,12,22996.21
partner_574,13,29289.29
partner_574,14,29127.76
partner_574,15,25533.55
partner_574,16,29159.68
partner_574,17,31540.5
partner_574,18,41096.97
partner_574,19,39775.31
partner_574,20,37450.63
partner_574,21,42434.09
partner_574,22,33695.89
partner_574,23,41714.1
partner_574,24,48030.13
partner_574,25,49030.3
partner_574,26,47661.1
partner_575,0,24596.8
partner_575,1,27282.9
partner_575,2,26447.28
partner_575,3,27488.13
partner_575,4,31254.7
partner_575,5,29477.49
partner_575,6,32613.76
partner_575,7,26437.79
partner_575,8,24313.05
partner_575,9,29091.62
partner_575,10,29425.85
partner_575,11,35199.5
partner_575,12,27799.11
partner_575,13,31725.29
partner_575,14,33949.22
partner_575,15,33623.38
partner_575,16,33383.88
partner_575,17,35899.3
partner_575,18,39176.53
partner_575,19,41620.05
partner_575,20,36933.02
partner_575,21,34495.85
partner_575,22,44204.15
partner_575,23,34888.19
partner_575,24,47040.17
partner_575,25,46178.57
partner_575,26,47720.15
partner_576,0,25938.48
partner_576,1,29468.31
partner_576,2,33894.73
partner_576,3,30663.61
partner_576,4,31848.7
partner_576,5,34900.76
partner_576,6,32326.54
partner_576,7,28876.7
partner_576,8,35798.04
partner_576,9,34578.8
partner_576,10,32066.68
partner_576,11,35224.55
partner_576,12,33198.08
partner_576,13,37263.76
partner_576,14,33382.77
partner_576,15,37239.31
partner_576,16,26723.91
partner_576,17,34395.68
partner_576,18,31577.12
partner_576,19,30060.48
partner_576,20,36695.3
partner_576,21,35809.32
partner_576,22,26287.11
partner_576,23,35238.46
partner_576,24,34839.4
partner_576,25,30507.65
partner_576,26,30138.57
partner_577,0,12785.47
partner_577,1,12997.25
partner_577,2,14286.69
partner_577,3,13588.55
partner_577,4,11829.62
partner_577,5,13548.18
partner_577,6,12895.95
partner_577,7,11995.13
partner_577,8,11128.85
partner_577,9,14058.85
partner_577,10,13822.78
partner_577,11,13968.82
partner_577,12,12268.48
partner_577,13,13458.48
partner_577,14,11412.2
partner_577,15,11926.64
partner_577,16,13276.74
partner_577,17,13579.25
partner_577,18,11076.83
partner_577,19,11832.75
partner_577,20,12748.61
partner_577,21,14500.42
partner_577,22,12156.19
partner_577,23,13418.11
partner_577,24,13556.81
partner_577,25,12901.71
partner_577,26,13586.75
partner_578,0,38194.85
partner_578,1,46738.41
partner_578,2,47026.19
partner_578,3,44320.88
partner_578,4,45373.3
partner_578,5,33411.92
partner_578,6,36997.57
partner_578,7,39603.76
partner_578,8,50749.44
partner_578,9,39595.66
partner_578,10,43920.23
partner_578,11,42422.02
partner_578,12,42331.07
partner_578,13,40779.22
partner_578,14,35970.22
partner_578,15,29834.29
partner_578,16,46114.99
partner_578,17,38355.44
partner_578,18,33243.5
partner_578,19,42665.59
partner_578,20,42587.22
partner_578,21,44014.2
partner_578,22,45435.94
partner_578,23,37119.01
partner_578,24,37298.88
partner_578,25,39572.69
partner_578,26,44233.89
partner_579,0,3771.63
partner_579,1,3832.26
partner_579,2,3843.19
partner_579,3,4049.51
partner_579,4,2707.72
partner_579,5,4422.09
partner_579,6,4011.91
partner_579,7,4489.63
partner_579,8,3565.36
partner_579,9,3397.75
partner_579,10,4953.23
partner_579,11,3889.11
partner_579,12,4235.75
partner_579,13,4693.93
partner_579,14,4899.07
partner_579,15,5138.39
partner_579,16,4836.3
partner_579,17,4316.19
partner_579,18,5268.75
partner_579,19,5381.72
partner_579,20,4189.94
partner_579,21,5961.78
partner_579,22,4000.71
partner_579,23,5993.02
partner_579,24,5188.17
partner_579,25,6048.4
partner_579,26,6056.37
partner_58,0,12020.02
partner_58,1,11269.62
partner_58,2,7432.95
partner_58,3,6786.96
partner_58,4,9203.54
partner_58,5,7569.48
partner_58,6,8100.85
partner_58,7,7175.32
partner_58,8,6795.19
partner_58,9,7622.96
partner_58,10,9535.76
partner_58,11,9609.32
partner_58,12,10583.38
partner_58,13,11721.71
partner_58,14,7716.64
partner_58,15,8520.21
partner_58,16,7543.99
partner_58,17,7721.84
partner_58,18,7743.09
partner_58,19,6367.16
partner_58,20,6513.65
partner_58,21,6605.73
partner_58,22,7067.1
partner_58,23,10387.31
partner_58,24,11322.46
partner_58,25,11042.67
partner_58,26,5167.52
partner_580,0,68372.03
partner_580,1,71604.21
partner_580,2,78915.78
partner_580,3,54340.56
partner_580,4,41426.04
partner_580,5,56481.91
partner_580,6,54342.65
partner_580,7,53249.08
partner_580,8,48656.93
partner_580,9,56498.05
partner_580,10,43399.7
partner_580,11,50995.83
partner_580,12,50304.27
partner_580,13,47271.19
partner_580,14,46565.31
partner_580,15,47111.84
partner_580,16,41918.41
partner_580,17,39004.02
partner_580,18,41057.2
partner_580,19,40218.4
partner_580,20,40036.75
partner_580,21,29526.54
partner_580,22,33890.53
partner_580,23,29890.93
partner_580,24,34237.82
partner_580,25,33698.36
partner_580,26,29607.23
partner_581,0,5896.27
partner_581,1,6555.48
partner_581,2,6484.36
partner_581,3,5816.9
partner_581,4,5194.56
partner_581,5,5763.31
partner_581,6,4791.48
partner_581,7,4276.63
partner_581,8,4021.15
partner_581,9,3848.81
partner_581,10,3972.09
partner_581,11,3992.5
partner_581,12,3144.9
partner_581,13,3359.05
partner_581,14,3448.26
partner_581,15,3450.11
partner_581,16,3103.88
partner_581,17,3060.64
partner_581,18,2512.97
partner_581,19,2502.53
partner_581,20,2627.47
partner_581,21,2667.5
partner_581,22,2492.87
partner_581,23,2140.59
partner_581,24,2192.55
partner_581,25,2481.88
partner_581,26,2182.43
partner_582,0,21755.21
partner_582,1,24068.31
partner_582,2,25376.73
partner_582,3,26789.27
partner_582,4,27042.94
partner_582,5,25739.06
partner_582,6,26040.36
partner_582,7,33944.1
partner_582,8,27319.62
partner_582,9,25865.9
partner_582,10,25498.92
partner_582,11,30205.57
partner_582,12,35170.15
partner_582,13,31106.39
partner_582,14,38896.83
partner_582,15,34769.97
partner_582,16,39689.16
partner_582,17,33900.69
partner_582,18,34865.09
partner_582,19,39018.84
partner_582,20,41615.94
partner_582,21,40031.75
partner_582,22,43074.55
partner_582,23,45497.71
partner_582,24,37850.51
partner_582,25,43752.15
partner_582,26,44094.81
partner_583,0,6898.3
partner_583,1,6293.99
partner_583,2,5299.51
partner_583,3,6471.82
partner_583,4,5923.04
partner_583,5,6957.59
partner_583,6,7162.66
partner_583,7,5186.99
partner_583,8,6115.39
partner_583,9,6862.83
partner_583,10,5694.71
partner_583,11,7147.39
partner_583,12,7324.14
partner_583,13,6521.2
partner_583,14,6115.6
partner_583,15,5097.01
partner_583,16,7168.18
partner_583,17,7955.99
partner_583,18,7818.86
partner_583,19,6499.35
partner_583,20,5904.3
partner_583,21,7183.82
partner_583,22,6544.5
partner_583,23,6945.53
partner_583,24,6829.28
partner_583,25,6690.24
partner_583,26,7310.35
partner_584,0,11121.22
partner_584,1,8831.63
partner_584,2,10922.98
partner_584,3,9684.33
partner_584,4,10886.83
partner_584,5,9703.82
partner_584,6,9429.78
partner_584,7,10025.6
partner_584,8,9264.83
partner_584,9,8463.19
partner_584,10,9616.7
partner_584,11,8491.55
partner_584,12,7283.22
partner_584,13,7031.58
partner_584,14,7570.98
partner_584,15,6880.66
partner_584,16,5754.11
partner_584,17,6785.01
partner_584,18,6737.2
partner_584,19,6430.67
partner_584,20,6379.44
partner_584,21,6410.1
partner_584,22,5986.81
partner_584,23,5071.78
partner_584,24,4615.06
partner_584,25,3700.68
partner_584,26,4357.35
partner_585,0,7987.1
partner_585,1,9384.05
partner_585,2,10090.81
partner_585,3,8346.49
partner_585,4,9276.78
partner_585,5,9340.27
partner_585,6,9767.41
partner_585,7,10096.12
partner_585,8,8138.06
partner_585,9,8450.89
partner_585,10,8317.3
partner_585,11,8507.7
partner_585,12,8259.78
partner_585,13,8786.95
partner_585,14,5786.96
partner_585,15,7713.66
partner_585,16,7618.87
partner_585,17,6960.35
partner_585,18,5410.43
partner_585,19,6820.33
partner_585,20,6254.59
partner_585,21,7714.77
partner_585,22,6725.17
partner_585,23,5853.97
partner_585,24,4959.29
partner_585,25,6484.33
partner_585,26,6425.66
partner_586,0,9064.3
partner_586,1,8029.63
partner_586,2,9389.81
partner_586,3,13208.93
partner_586,4,8220.03
partner_586,5,6609.96
partner_586,6,6415.85
partner_586,7,7816.6
partner_586,8,6824.4
partner_586,9,7510.14
partner_586,10,7804.29
partner_586,11,8028.39
partner_586,12,9868.96
partner_586,13,12225.68
partner_586,14,11175.9
partner_586,15,10474.36
partner_586,16,8402.6
partner_586,17,9465.02
partner_586,18,7856.92
partner_586,19,8937.4
partner_586,20,7593.74
partner_586,21,8360.43
partner_586,22,7454.68
partner_586,23,8724.18
partner_586,24,9429.84
partner_586,25,11787.8
partner_586,26,14871.35
partner_587,0,6709.11
partner_587,1,6845.54
partner_587,2,6581.84
partner_587,3,6163.71
partner_587,4,6982.87
partner_587,5,5980.57
partner_587,6,5667.07
partner_587,7,5126.73
partner_587,8,4453.44
partner_587,9,5410.07
partner_587,10,5208.73
partner_587,11,4412.04
partner_587,12,4768.75
partner_587,13,4582.59
partner_587,14,4231.21
partner_587,15,4033.12
partner_587,16,4424.35
partner_587,17,4034.15
partner_587,18,3769.49
partner_587,19,3553.63
partner_587,20,3725.55
partner_587,21,4002.58
partner_587,22,3629.86
partner_587,23,3370.17
partner_587,24,3454.11
partner_587,25,3696.18
partner_587,26,3311.82
partner_588,0,9444.37
partner_588,1,8737.24
partner_588,2,9040.92
partner_588,3,8443.45
partner_588,4,7501.01
partner_588,5,9181.87
partner_588,6,9185.28
partner_588,7,8622.1
partner_588,8,9797.07
partner_588,9,8236.91
partner_588,10,7304.97
partner_588,11,8258.65
partner_588,12,7509.55
partner_588,13,9177.61
partner_588,14,8209.86
partner_588,15,9751.68
partner_588,16,9733.13
partner_588,17,8056.37
partner_588,18,8160.12
partner_588,19,9351.97
partner_588,20,9747.37
partner_588,21,7090.81
partner_588,22,9127.57
partner_588,23,6926.6
partner_588,24,8390.57
partner_588,25,9848.41
partner_588,26,11549.45
partner_589,0,6897.77
partner_589,1,7574.43
partner_589,2,7265.21
partner_589,3,7313.42
partner_589,4,7983.77
partner_589,5,8972.0
partner_589,6,8780.27
partner_589,7,8428.2
partner_589,8,8924.47
partner_589,9,9489.33
partner_589,10,9220.39
partner_589,11,9851.81
partner_589,12,11677.36
partner_589,13,11092.33
partner_589,14,9689.48
partner_589,15,13405.85
partner_589,16,13108.0
partner_589,17,11221.29
partner_589,18,12984.21
partner_589,19,12841.9
partner_589,20,15409.97
partner_589,21,14381.23
partner_589,22,15344.75
partner_589,23,15693.66
partner_589,24,14103.93
partner_589,25,19539.14
partner_589,26,18903.18
partner_59,0,16575.92
partner_59,1,21938.92
partner_59,2,15565.66
partner_59,3,16724.95
partner_59,4,14193.8
partner_59,5,18863.04
partner_59,6,16199.13
partner_59,7,16250.56
partner_59,8,15705.33
partner_59,9,19618.92
partner_59,10,19498.97
partner_59,11,21502.43
partner_59,12,16955.59
partner_59,13,18602.17
partner_59,14,15856.75
partner_59,15,17593.94
partner_59,16,17259.34
partner_59,17,19049.31
partner_59,18,20055.2
partner_59,19,20007.96
partner_59,20,16669.59
partner_59,21,20021.43
partner_59,22,18123.58
partner_59,23,17612.94
partner_59,24,16914.07
partner_59,25,17184.54
partner_59,26,21375.51
partner_590,0,6510.67
partner_590,1,6059.35
partner_590,2,7073.0
partner_590,3,8029.97
partner_590,4,6234.01
partner_590,5,6039.06
partner_590,6,5868.74
partner_590,7,5150.92
partner_590,8,7557.6
partner_590,9,6583.08
partner_590,10,7538.03
partner_590,11,7797.78
partner_590,12,6377.4
partner_590,13,6586.44
partner_590,14,8663.22
partner_590,15,7439.44
partner_590,16,7106.95
partner_590,17,6920.9
partner_590,18,7738.81
partner_590,19,9175.15
partner_590,20,8652.97
partner_590,21,8374.37
partner_590,22,9680.83
partner_590,23,9669.07
partner_590,24,8905.74
partner_590,25,11182.82
partner_590,26,8670.17
partner_591,0,42288.97
partner_591,1,39608.29
partner_591,2,44495.98
partner_591,3,55186.26
partner_591,4,51081.67
partner_591,5,51171.77
partner_591,6,47184.9
partner_591,7,54568.75
partner_591,8,50434.08
partner_591,9,63943.7
partner_591,10,66806.39
partner_591,11,63250.4
partner_591,12,78666.24
partner_591,13,81384.66
partner_591,14,75067.92
partner_591,15,81830.76
partner_591,16,76332.5
partner_591,17,82620.3
partner_591,18,79351.61
partner_591,19,88680.74
partner_591,20,96512.09
partner_591,21,85174.31
partner_591,22,113119.93
partner_591,23,123444.67
partner_591,24,117188.63
partner_591,25,89688.96
partner_591,26,125356.24
partner_592,0,34460.01
partner_592,1,49100.47
partner_592,2,66082.64
partner_592,3,56841.55
partner_592,4,37242.09
partner_592,5,48683.13
partner_592,6,42068.08
partner_592,7,44402.92
partner_592,8,42697.75
partner_592,9,41444.3
partner_592,10,46273.23
partner_592,11,50450.04
partner_592,12,38723.75
partner_592,13,54462.28
partner_592,14,62109.42
partner_592,15,59810.74
partner_592,16,45335.14
partner_592,17,42423.17
partner_592,18,49415.13
partner_592,19,46080.31
partner_592,20,47266.75
partner_592,21,36693.06
partner_592,22,38609.85
partner_592,23,40184.27
partner_592,24,53897.09
partner_592,25,50468.15
partner_592,26,57786.49
partner_593,0,20358.88
partner_593,1,15736.9
partner_593,2,16809.87
partner_593,3,14143.08
partner_593,4,17495.32
partner_593,5,13132.49
partner_593,6,14401.08
partner_593,7,14796.4
partner_593,8,16313.37
partner_593,9,14697.89
partner_593,10,18396.86
partner_593,11,16767.3
partner_593,12,14863.08
partner_593,13,17556.55
partner_593,14,15336.12
partner_593,15,15021.39
partner_593,16,17394.04
partner_593,17,12048.28
partner_593,18,17137.02
partner_593,19,14825.58
partner_593,20,14823.16
partner_593,21,19089.92
partner_593,22,15115.93
partner_593,23,17489.98
partner_593,24,16409.74
partner_593,25,16575.36
partner_593,26,15563.99
partner_594,0,7747.14
partner_594,1,6948.11
partner_594,2,6757.37
partner_594,3,7332.05
partner_594,4,8824.05
partner_594,5,9268.79
partner_594,6,9030.55
partner_594,7,7401.08
partner_594,8,9796.5
partner_594,9,10625.56
partner_594,10,9868.12
partner_594,11,11990.5
partner_594,12,8963.64
partner_594,13,11386.91
partner_594,14,9874.85
partner_594,15,12548.41
partner_594,16,12426.51
partner_594,17,14258.52
partner_594,18,13090.19
partner_594,19,12344.81
partner_594,20,12622.69
partner_594,21,13354.97
partner_594,22,13412.36
partner_594,23,16549.43
partner_594,24,16969.34
partner_594,25,13205.17
partner_594,26,16085.64
partner_595,0,8561.97
partner_595,1,9646.32
partner_595,2,9406.84
partner_595,3,10056.02
partner_595,4,8440.36
partner_595,5,9365.33
partner_595,6,8841.9
partner_595,7,10060.37
partner_595,8,10413.92
partner_595,9,11338.09
partner_595,10,12009.68
partner_595,11,11643.13
partner_595,12,10215.76
partner_595,13,9918.33
partner_595,14,12380.75
partner_595,15,13888.23
partner_595,16,12360.9
partner_595,17,10773.18
partner_595,18,15767.54
partner_595,19,14043.51
partner_595,20,13973.12
partner_595,21,12450.39
partner_595,22,14488.56
partner_595,23,15862.5
partner_595,24,15996.82
partner_595,25,14565.97
partner_595,26,15945.26
partner_596,0,59608.6
partner_596,1,49523.85
partner_596,2,44091.87
partner_596,3,49016.39
partner_596,4,43312.21
partner_596,5,41698.33
partner_596,6,36852.13
partner_596,7,35694.72
partner_596,8,38551.22
partner_596,9,35269.58
partner_596,10,43256.86
partner_596,11,35031.15
partner_596,12,27948.73
partner_596,13,25539.61
partner_596,14,29970.56
partner_596,15,26440.45
partner_596,16,29803.02
partner_596,17,25832.33
partner_596,18,19241.88
partner_596,19,20588.84
partner_596,20,20421.2
partner_596,21,21844.83
partner_596,22,17880.14
partner_596,23,19381.44
partner_596,24,15798.95
partner_596,25,17430.26
partner_596,26,17255.72
partner_597,0,14706.75
partner_597,1,13181.88
partner_597,2,16497.34
partner_597,3,14091.31
partner_597,4,15464.64
partner_597,5,13474.48
partner_597,6,14484.55
partner_597,7,13204.08
partner_597,8,14816.82
partner_597,9,15508.08
partner_597,10,13644.0
partner_597,11,13563.31
partner_597,12,14866.43
partner_597,13,13170.0
partner_597,14,12175.35
partner_597,15,14861.23
partner_597,16,14199.65
partner_597,17,14169.28
partner_597,18,15102.2
partner_597,19,15302.7
partner_597,20,14123.14
partner_597,21,12742.74
partner_597,22,13437.6
partner_597,23,15193.92
partner_597,24,14550.04
partner_597,25,13565.11
partner_597,26,13228.32
partner_598,0,9922.74
partner_598,1,11286.8
partner_598,2,10563.05
partner_598,3,11053.38
partner_598,4,9213.6
partner_598,5,12421.63
partner_598,6,14212.59
partner_598,7,15235.47
partner_598,8,10846.33
partner_598,9,10952.83
partner_598,10,11157.39
partner_598,11,10162.58
partner_598,12,11731.68
partner_598,13,13040.27
partner_598,14,10766.86
partner_598,15,10766.82
partner_598,16,11769.77
partner_598,17,14863.57
partner_598,18,15880.55
partner_598,19,13941.21
partner_598,20,9814.31
partner_598,21,12732.6
partner_598,22,13109.83
partner_598,23,13557.03
partner_598,24,12020.92
partner_598,25,10657.02
partner_598,26,11432.77
partner_599,0,32651.75
partner_599,1,39533.41
partner_599,2,40627.24
partner_599,3,46098.8
partner_599,4,38229.07
partner_599,5,33315.02
partner_599,6,38079.39
partner_599,7,37460.52
partner_599,8,36655.72
partner_599,9,39874.52
partner_599,10,33867.67
partner_599,11,39053.31
partner_599,12,41061.12
partner_599,13,44022.39
partner_599,14,39745.87
partner_599,15,42570.55
partner_599,16,36838.19
partner_599,17,37376.37
partner_599,18,43745.25
partner_599,19,33262.01
partner_599,20,36995.31
partner_599,21,42899.48
partner_599,22,37735.56
partner_599,23,37448.41
partner_599,24,37526.55
partner_599,25,39001.0
partner_599,26,42736.17
partner_6,0,109782.18
partner_6,1,87070.54
partner_6,2,96539.42
partner_6,3,112906.86
partner_6,4,107098.26
partner_6,5,78080.44
partner_6,6,120154.05
partner_6,7,108332.18
partner_6,8,98118.12
partner_6,9,117504.97
partner_6,10,99630.72
partner_6,11,99514.11
partner_6,12,110701.49
partner_6,13,125905.97
partner_6,14,124223.26
partner_6,15,110716.01
partner_6,16,111813.31
partner_6,17,115330.6
partner_6,18,93438.11
partner_6,19,113755.83
partner_6,20,99026.54
partner_6,21,110275.34
partner_6,22,104440.73
partner_6,23,112228.21
partner_6,24,108133.9
partner_6,25,74029.71
partner_6,26,108783.56
partner_60,0,8809.5
partner_60,1,10779.99
partner_60,2,9374.68
partner_60,3,7366.82
partner_60,4,7393.16
partner_60,5,7121.46
partner_60,6,7069.05
partner_60,7,6202.88
partner_60,8,6666.77
partner_60,9,7002.38
partner_60,10,5085.05
partner_60,11,4972.42
partner_60,12,5106.73
partner_60,13,4913.04
partner_60,14,5901.59
partner_60,15,5180.83
partner_60,16,4934.29
partner_60,17,4202.39
partner_60,18,4014.33
partner_60,19,3382.24
partner_60,20,4084.23
partner_60,21,3804.85
partner_60,22,3918.81
partner_60,23,3254.3
partner_60,24,3137.66
partner_60,25,3099.04
partner_60,26,3177.64
partner_600,0,104773.25
partner_600,1,109552.62
partner_600,2,90194.07
partner_600,3,118294.32
partner_600,4,106309.73
partner_600,5,84027.82
partner_600,6,162298.14
partner_600,7,161224.88
partner_600,8,154112.45
partner_600,9,91594.56
partner_600,10,101352.48
partner_600,11,88084.59
partner_600,12,90708.8
partner_600,13,90558.45
partner_600,14,92731.36
partner_600,15,90819.36
partner_600,16,107264.68
partner_600,17,113083.83
partner_600,18,137460.01
partner_600,19,162462.8
partner_600,20,151043.5
partner_600,21,83189.25
partner_600,22,108900.09
partner_600,23,100375.62
partner_600,24,106217.28
partner_600,25,100504.37
partner_600,26,86584.61
partner_601,0,3326.63
partner_601,1,3230.63
partner_601,2,3263.06
partner_601,3,2667.45
partner_601,4,3704.52
partner_601,5,3452.27
partner_601,6,3747.09
